what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.google.gdt.eclipse.gph.e36,2.3.2.r37v201106211634,"com.google.gdt.eclipse.gph.e36",1311260008433
stopped,bundle,com.google.gdt.eclipse.gph.hge,2.3.2.r37v201106211634,"com.google.gdt.eclipse.gph.hge",1311260008433
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,2.3.2.r37v201106211634,"com.google.gdt.eclipse.gph.subclipse",1311260008433
stopped,bundle,com.google.gdt.eclipse.gph.subversive,2.3.2.r37v201106211634,"com.google.gdt.eclipse.gph.subversive",1311260008433
stopped,bundle,com.google.gdt.eclipse.gph,2.3.2.r37v201106211634,"com.google.gdt.eclipse.gph",1311260008433
stopped,bundle,com.google.gdt.eclipse.managedapis,2.3.2.r37v201106211634,"com.google.gdt.eclipse.managedapis",1311260008442
stopped,bundle,com.google.gdt.eclipse.maven,2.3.2.r37v201106211634,"com.google.gdt.eclipse.maven",1311260008442
stopped,bundle,com.google.gdt.eclipse.suite,2.3.2.r37v201106211634,"com.google.gdt.eclipse.suite",1311260008442
stopped,bundle,com.google.appengine.eclipse.core,2.3.2.r37v201106211634,"com.google.appengine.eclipse.core",1311260008442
stopped,bundle,com.google.gdt.eclipse.login,2.3.2.r37v201106211634,"com.google.gdt.eclipse.login",1311260008442
stopped,bundle,com.google.gwt.eclipse.oophm,2.3.2.r37v201106211634,"com.google.gwt.eclipse.oophm",1311260008442
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.3.0.r37v201106211634,"com.google.gwt.eclipse.sdkbundle",1311260008442
stopped,bundle,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core",1311260008559
