what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1311257484780
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1311257484783
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1311257484790
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1311257484790
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1311257484791
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1311257484797
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1311257484800
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.100.v20110519,"org.eclipse.equinox.p2.artifact.repository",1311257484800
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1311257484802
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1311257484806
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1311257484807
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1311257484807
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1311257484807
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1311257484808
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1311257484808
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1311257484809
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1311257484816
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1311257484816
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1311257484820
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.v20110511,"org.eclipse.equinox.p2.touchpoint.eclipse",1311257484823
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1311257484829
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1311257484841
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1311257484841
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1311257484841
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1311257484841
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1311257484843
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1311257484843
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1311257484843
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1311257484843
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1311257484843
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1311257484843
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1311257484844
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1311257484844
started,bundle,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.ui",1311257484844
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1311257484844
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1311257484844
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1311257484846
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1311257484846
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1311257484846
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1311257484847
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1311257484847
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1311257484848
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1311257484848
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1311257484848
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1311257484848
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1311257484848
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1311257484849
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1311257484849
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1311257484849
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1311257484849
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1311257484849
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1311257484849
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1311257484849
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1311257484849
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1311257484849
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1311257484853
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1311257484853
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1311257484853
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1311257484853
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1311257484853
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1311257484853
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1311257484853
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1311257484853
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1311257484853
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1311257484854
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1311257484854
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1311257484854
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1311257484855
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1311257484855
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1311257484855
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1311257484855
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1311257484855
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1311257484855
started,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1311257484855
started,bundle,com.google.gdt.eclipse.core,2.3.2.r37v201106211634,"com.google.gdt.eclipse.core",1311257484855
started,bundle,com.google.gdt.eclipse.designer,2.3.2.r37x201106201351,"com.google.gdt.eclipse.designer",1311257484857
started,bundle,com.google.gdt.eclipse.login,2.3.2.r37v201106211634,"com.google.gdt.eclipse.login",1311257484858
started,bundle,com.google.gdt.eclipse.managedapis,2.3.2.r37v201106211634,"com.google.gdt.eclipse.managedapis",1311257484867
started,bundle,org.eclipse.wb.core,1.0.0.r37x201106161401,"org.eclipse.wb.core",1311257484867
started,bundle,org.eclipse.wb.core.lib,1.0.0.r37x201106161401,"org.eclipse.wb.core.lib",1311257484869
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1311257484878
os,sysinfo,,,"macosx",1311257484881
arch,sysinfo,,,"x86_64",1311257484882
ws,sysinfo,,,"cocoa",1311257484882
locale,sysinfo,,,"en_US",1311257484882
processors,sysinfo,,,"2",1311257484882
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1311257484882
java.runtime.version,sysinfo,,,"1.6.0_26-b03-383-11A511",1311257484882
java.specification.name,sysinfo,,,"Java Platform API Specification",1311257484882
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311257484882
java.specification.version,sysinfo,,,"1.6",1311257484882
java.vendor,sysinfo,,,"Apple Inc.",1311257484882
java.version,sysinfo,,,"1.6.0_26",1311257484882
java.vm.info,sysinfo,,,"mixed mode",1311257484882
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1311257484882
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311257484882
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311257484882
java.vm.specification.version,sysinfo,,,"1.0",1311257484882
java.vm.vendor,sysinfo,,,"Apple Inc.",1311257484882
java.vm.version,sysinfo,,,"20.1-b02-383",1311257484882
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1311257484891
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r37x201106201351,"com.google.gdt.eclipse.designer.UiBinder",1311257484926
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311257494319
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311257494351
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1311257494395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257504709
started,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1311257512672
started,bundle,org.eclipse.m2e.core.ui,1.0.0.20110607-2117,"org.eclipse.m2e.core.ui",1311257512672
started,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1311257743188
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1311257780943
started,bundle,org.eclipse.equinox.p2.discovery.compatibility,1.0.1.v20110502-1955,"org.eclipse.equinox.p2.discovery.compatibility",1311257780945
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1311257780976
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1311257781009
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1311257781036
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1311257781077
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1311257781083
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1311257795152
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1311257795190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257832048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1311257832184
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1311257832203
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1311257832260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257834436
started,bundle,com.google.gdt.eclipse.platform.shared,2.3.2.r37v201106211634,"com.google.gdt.eclipse.platform.shared",1311257837050
started,bundle,com.google.gdt.eclipse.platform.e37,2.3.2.r37v201106211634,"com.google.gdt.eclipse.platform.e37",1311257837051
started,bundle,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core",1311257837274
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1311257837475
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1311257838000
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1311257838028
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1311257841083
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1311257841213
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1311257841219
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1311257841265
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1311257841303
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1311257841416
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1311257841423
started,bundle,org.eclipse.jst.j2ee.core,1.2.100.v201105122000,"org.eclipse.jst.j2ee.core",1311257841562
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1311257841669
error,log,,,"Error while tracking project-level changes from a change in R/",1311257841722
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1311257841760
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1311257841768
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1311257841804
started,bundle,org.eclipse.jst.j2ee,1.1.500.v201105122000,"org.eclipse.jst.j2ee",1311257841893
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1311257841897
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.500.v201012020700,"org.eclipse.jst.j2ee.navigator.ui",1311257842032
started,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1311257843851
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1311257843935
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1311257844453
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1311257844454
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1311257845844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257867238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257868144
error,log,,,"Error while tracking project-level changes from a change in R/",1311257876800
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1311257880397
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1311257880416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257926283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257927587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257931741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257932835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257981674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311257982501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258010089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258010891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258033511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258035486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258049338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258053381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258054471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258063730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258123409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258124197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258160336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258161229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258177216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258178195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258184191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258185195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258249137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258249777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258410246
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1311258413741
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1311258413744
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.AllMarkersView",1311258419936
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311258420115
started,bundle,org.eclipse.wb.core.xml,1.0.0.r37x201106161417,"org.eclipse.wb.core.xml",1311258425152
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1311258425253
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1311258426519
opened,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311258426699
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1311258427825
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1311258428039
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311258428171
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1311258429894
started,bundle,com.google.appengine.eclipse.core,2.3.2.r37v201106211634,"com.google.appengine.eclipse.core",1311258429947
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1311258430019
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311258430175
started,bundle,com.google.gwt.eclipse.sdkbundle,2.3.0.r37v201106211634,"com.google.gwt.eclipse.sdkbundle",1311258430606
started,bundle,com.google.gdt.eclipse.maven,2.3.2.r37v201106211634,"com.google.gdt.eclipse.maven",1311258430690
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1311258444163
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1311258444187
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1311258444198
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1311258444231
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1311258444241
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1311258444321
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1311258444324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311258451849
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1311258757183
war,m2e.packaging,org.eclipse.m2e.core,1.0.0,"war",1311258763369
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1311258763370
checkstyle:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-checkstyle-plugin:2.4",1311258763370
create:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.codehaus.mojo:buildnumber-maven-plugin:1.0-beta-3",1311258763370
unpack-dependencies:unpack-dependency-resources:generate-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-dependency-plugin:2.1",1311258763370
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.1",1311258763370
run:set db script permissions:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-antrun-plugin:1.6",1311258763370
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1311258763370
compile:default:process-classes,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.codehaus.mojo:gwt-maven-plugin:2.1.0-1",1311258763370
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.1",1311258763370
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1311258763370
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1311258763370
run:create lib folder:prepare-package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-antrun-plugin:1.6",1311258763370
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-war-plugin:2.1.1",1311258763370
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1311258763370
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1311258763370
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1311258763370
jar,m2e.packaging,org.eclipse.m2e.core,1.0.0,"jar",1311258763370
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1311258763370
checkstyle:default:validate,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-checkstyle-plugin:2.4",1311258763370
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.1",1311258763370
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1311258763370
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.0,"org.apache.maven.plugins:maven-resources-plugin:2.4.1",1311258763370
