what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262233485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262235124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262243660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262245907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262247468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262258952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262270838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262533273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262535214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262583350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262584242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262900314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262901250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262947762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311262948565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263193173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263195618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263196314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263197345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263203775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263205063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263361848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263363072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263393992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263396894
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1311263399658
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1311263399768
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1311263399774
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1311263399778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263467806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263468662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263541816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263542456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263549130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263550177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263714003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311263715969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311264072845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311264073985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311264291560
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1311264292164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311264294865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265029396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265032168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265035105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265047566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265149337
started,bundle,org.eclipse.wb.core.xml,1.0.0.r37x201106161417,"org.eclipse.wb.core.xml",1311265155565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1311265155620
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311265164298
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1311265165844
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1311265165864
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1311265166023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265324706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265328578
opened,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311265330006
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311265330119
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311265395105
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311265395343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311265398390
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311265400944
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311265407134
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311265421709
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311265424316
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1311265442529
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1311265443263
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1311265443301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265480945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265518814
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311265524406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265533259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265535413
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311265539657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265562096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265573931
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1311265574055
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1311265574077
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1311265574230
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1311265574406
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1311265574408
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1311265574570
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1311265574677
started,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1311265574819
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1311265575274
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1311265575368
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1311265575428
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1311265575567
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.navigate.openResource",1311265575576
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1311265577418
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1311265578201
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1311265578207
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1311265579129
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1311265579597
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1311265579620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311265601753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311265604008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311265652948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265660301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311265668775
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311265669118
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311265669305
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.navigate.openResource",1311265669318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1311265671802
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1311265723477
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1311265723510
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1311265723541
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1311265723606
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1311265723618
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1311265723713
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1311265723717
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1311265728943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311265748667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311265775564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311265781835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311265785583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311265789763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266124655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1311266124734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266129981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1311266172069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266191207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266212182
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311266217036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266228280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266228852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266239686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266239966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266313700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1311266313772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266317917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266320137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1311266320203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266324880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266326123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1311266326186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266329667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266331681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1311266331740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266339501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266393998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266399435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266426537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266440034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266446879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311266495979
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311266549417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266567271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266592432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266592957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266601324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266605238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266613553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266623920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311266640437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311266651964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266661329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311266688393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266711903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266716064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266718369
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311266745700
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311266761356
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311266764578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266813235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266815266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311266817847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266831264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311266845684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1311266858393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266860738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266862592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311266884757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266887608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311266899237
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1311266899715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266900445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266902574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311266928513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311266939796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311267000583
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311267019180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311267024295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267042272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267079024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267080611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311267082094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311267085663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311267087545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267099756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267101846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267109520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267120309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267125206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267127491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267157015
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.navigate.openResource",1311267157173
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311267163833
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1311267163869
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1311267170807
opened,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267172015
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267172096
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311267177189
opened,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267177522
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267177585
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311267186328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267192509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1311267202402
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1311267230124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311267239428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311267242035
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267268736
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311267356366
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1311267387842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1311267401617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267404510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267407199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267407855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1311267413319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1311267413836
opened,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267417215
activated,editor,com.google.gwt.eclipse.core,2.3.2.r37v201106211634,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1311267417326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1311268899433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1311268900763
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1311268903540
